org_id,entity_name,printable_name,status_flag,currency,currency_pattern,float_pattern,group_separator,group_size,decimal_char,language,country,time_zone,org_type,created_time,created_by,modified_time,modified_by,sys_flags,path,years_in_business,industry_val_num,annual_rev_vid,emp_count_vid,oca,parent_org_id,master_org_id
ORG_Z0004023,SchwansConsumer,"Schwan’s Consumer Brands, Inc. ",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-07-17 11:01:41,USER_00004OQS,2013-07-17 11:01:41,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004023,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004025,SchwansFoodServ,"Schwan’s Food Service, Inc. ",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-07-17 11:02:03,USER_00004OQS,2013-07-17 11:02:03,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004025,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004081,diamondfoods,"diamond Foods, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-07-31 10:51:03,USER_00004OQS,2013-07-31 10:51:03,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004081,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004316,Proven,Proven Partners Manufacturing,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-09-10 16:17:16,USER_00004OQS,2013-09-10 16:17:16,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004316,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004318,Cargill,"Cargill, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-09-11 11:05:40,USER_00004OQS,2013-09-11 11:05:40,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004318,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004461,naturebox,nature box,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-09-19 09:59:28,USER_00004OQS,2013-09-19 09:59:28,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004461,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004534,Panera,"Panera Bread Co., LLC",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-10-02 10:44:26,USER_Z0003402,2013-10-02 10:44:26,USER_Z0003402,0,ORG_00000001.ORG_00004IFH.ORG_Z0004534,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004721,AandP,The Great Atlantic & Pacific Tea Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-11-06 08:17:29,USER_00004OQS,2013-11-06 08:17:29,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004721,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004784,TropicalParadise,Tropical Paradise,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-11-19 10:14:16,USER_Z0003402,2013-11-19 10:14:16,USER_Z0003402,0,ORG_00000001.ORG_00004IFH.ORG_Z0004784,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005241,MeadJohnson,Mead Johnson & Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-01-24 13:02:31,USER_00004OQS,2014-01-24 13:02:31,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005241,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005285,campos,"Campos Foods, LLC",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-01-31 10:31:53,USER_00004OQS,2014-01-31 10:31:53,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005285,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005402,Joseph,"Joseph Campione, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-03-11 08:46:13,USER_00004OQS,2014-03-11 08:46:13,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005402,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0006181,pmi,pmi,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-05-19 09:00:55,USER_00004OQS,2014-05-19 09:00:55,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0006181,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0006222,Clifbar,"Clif Bar, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-05-27 12:31:57,USER_00004OQS,2014-05-27 12:31:57,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0006222,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_00004MMC,Verona,Verona,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-19 20:01:42,USER_00004IV5,2006-01-09 17:28:13,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MMC,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004OB1,Butterball,Butterball LLC,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2007-06-07 20:14:53,USER_00004NRH,2007-06-07 20:14:53,USER_00004NRH,0,ORG_00000001.ORG_00004IFH.ORG_00004OB1,0.0,0.0,0.0,0.0,0,ORG_00004IFH,ORG_00004IFH
ORG_00004OKE,NorthSideFoods,North Side Foods,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2008-04-30 13:52:07,USER_00004NRH,2008-04-30 18:53:05,USER_00004NRH,0,ORG_00000001.ORG_00004IFH.ORG_00004OKE,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004OQL,ILState376,Illinois Food Bank Association,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2008-07-18 09:15:34,USER_00004NRH,2008-07-18 09:15:34,USER_00004NRH,0,ORG_00000001.ORG_00004IFI.ORG_00004OQL,0.0,0.0,0.0,0.0,0,ORG_00004IFI,ORG_00004IFI
ORG_00004OQN,TXState377,Texas Food Bank Network,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2008-07-18 14:19:54,USER_00004NRH,2008-07-18 14:19:54,USER_00004NRH,0,ORG_00000001.ORG_00004IFI.ORG_00004OQN,0.0,0.0,0.0,0.0,0,ORG_00004IFI,ORG_00004IFI
ORG_00004O1L,LandOLakes,Land O'Lakes,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2006-11-03 17:20:14,USER_00004NRH,2006-11-03 17:30:28,USER_00004NRH,0,ORG_00000001.ORG_00004IFH.ORG_00004O1L,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004OH9,WhiteWave,White Wave Foods,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2008-01-16 16:20:47,USER_00004NRH,2008-01-16 16:20:47,USER_00004NRH,0,ORG_00000001.ORG_00004IFH.ORG_00004OH9,0.0,0.0,0.0,0.0,0,ORG_00004IFH,ORG_00004IFH
ORG_00004OQM,CAState375,California Association of Food Banks,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2008-07-18 09:18:52,USER_00004NRH,2008-07-18 09:18:52,USER_00004NRH,0,ORG_00000001.ORG_00004IFI.ORG_00004OQM,0.0,0.0,0.0,0.0,0,ORG_00004IFI,ORG_00004IFI
ORG_00004O4P,RichmondZD,Richmond Cluster,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2006-12-28 22:44:31,USER_00004NRH,2006-12-28 22:46:06,USER_00004NRH,0,ORG_00000001.ORG_00004IFI.ORG_00004O4P,0.0,0.0,0.0,0.0,2,ORG_00004IFI,ORG_00004IFI
ORG_00004OB2,KraftBiscuit,Kraft Biscuit,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2007-06-19 15:25:53,USER_00004NRH,2007-06-19 15:25:53,USER_00004NRH,0,ORG_00000001.ORG_00004IFH.ORG_00004OB2,0.0,0.0,0.0,0.0,0,ORG_00004IFH,ORG_00004IFH
ORG_00004ONI,JohnMorrell,John Morrell & Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2008-06-30 17:18:07,USER_00004NRH,2008-06-30 17:18:07,USER_00004NRH,0,ORG_00000001.ORG_00004IFH.ORG_00004ONI,0.0,0.0,0.0,0.0,0,ORG_00004IFH,ORG_00004IFH
ORG_00004NO9,ConAgraFoods,ConAgraFoods,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2006-04-04 22:07:05,USER_00004NRH,2006-04-04 22:11:58,USER_00004NRH,0,ORG_00000001.ORG_00004IFH.ORG_00004NO9,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004NB0,NewportNews,Food Bank of the Virginia Peninsula,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-11-24 19:44:42,USER_00004NRH,2006-01-05 23:35:04,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004NB0,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004NB1,Ottumwa,"Food Bank of Southern Iowa, Inc.",I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-11-24 19:55:09,USER_00004NRH,2006-01-05 23:50:38,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004NB1,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
